story_prompt,total_seconds,clap_score,audio_richness_spectral_flatness,audio_richness_spectral_entropy,noise_floor_db,audio_onsets,cinematic_dynamic_range_db,cinematic_crest_factor,cinematic_spectral_flatness,cinematic_spectral_entropy,cinematic_spectral_centroid_hz,spectral_kl_divergence,fad_score,audio_wav_path,audio_export_error,error,yt_coverage_score,yt_sync_score,yt_gemini_cues_json,yt_gemini_eval_error
"In a claustrophobic, dimly lit urban alleyway, a rugged operative fiercely battles masked assailants in brutal hand-to-hand combat and gunfire, before frantically dragging a young civilian through the chaotic streets and up a flight of stairs to an open-air escape.",49.909847679315135,0.36177510023117065,0.0002001743,5.5867133,-1.5234458,63,9.344401981084347,2.0816581123210223,0.0002001742977881804,5.5867133140563965,2523.075373501743,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_6be5f1de4d.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""heavy industrial mechanical grinding"",""starting_time"":0.0,""duration"":3.2,""weight_db"":-10.0},{""audio_class"":""sharp metallic impact and crunch"",""starting_time"":0.6,""duration"":0.8,""weight_db"":-8.5},{""audio_class"":""deep male narrator voice"",""starting_time"":1.1,""duration"":5.4,""weight_db"":-12.0},{""audio_class"":""dark cinematic synth drone with low-frequency rumble"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-24.0},{""audio_class"":""aggressive engine revving and mechanical gears"",""starting_time"":0.2,""duration"":1.5,""weight_db"":-15.0},{""audio_class"":""high-pitched mechanical whine and metallic resonance"",""starting_time"":4.1,""duration"":2.2,""weight_db"":-21.0},{""audio_class"":""rhythmic mechanical clicking and metal transformation sounds"",""starting_time"":6.3,""duration"":2.5,""weight_db"":-11.5},{""audio_class"":""loud percussive explosion with energy pulse"",""starting_time"":8.1,""duration"":1.8,""weight_db"":-7.0},{""audio_class"":""female vocal shout / scream"",""starting_time"":8.3,""duration"":0.9,""weight_db"":-18.0},{""audio_class"":""falling debris and crumbling building ambience"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-28.0}]}",
"Amidst scenes of meticulous scientific assembly in both sterile labs and desolate desert outposts, a profound and escalating tension builds as brilliant minds confront the monumental, world-altering implications of their creation.",49.91011582571082,0.19068701565265656,0.0003930032,6.247777,-1.5508466,37,9.250525655051362,2.04709703833475,0.00039300319622270763,6.247776985168457,3055.18597813881,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_ef0404baa7.wav,,,28.57142857142857,0.0,"{""cues"":[{""audio_class"":""high-energy industrial synth music"",""starting_time"":0.0,""duration"":9.5,""weight_db"":-12.4},{""audio_class"":""chaotic crowd screaming and panic ambience"",""starting_time"":0.0,""duration"":7.2,""weight_db"":-20.5},{""audio_class"":""aggressive cinematic whoosh transition"",""starting_time"":0.0,""duration"":1.4,""weight_db"":-10.2},{""audio_class"":""heavy metallic impact / slam"",""starting_time"":2.3,""duration"":2.1,""weight_db"":-6.8},{""audio_class"":""deep sub-bass rumble and drone"",""starting_time"":0.0,""duration"":9.5,""weight_db"":-22.0},{""audio_class"":""distorted mechanical screeching"",""starting_time"":4.5,""duration"":1.8,""weight_db"":-15.5},{""audio_class"":""rhythmic percussion with synth bass"",""starting_time"":0.0,""duration"":9.5,""weight_db"":-14.0},{""audio_class"":""explosive blast sound effect"",""starting_time"":6.8,""duration"":2.5,""weight_db"":-8.5},{""audio_class"":""high-pitched synth riser"",""starting_time"":5.0,""duration"":1.5,""weight_db"":-12.0},{""audio_class"":""muffled dialogue or vocal shout"",""starting_time"":1.2,""duration"":0.8,""weight_db"":-18.2},{""audio_class"":""metallic clinking / weapon foley"",""starting_time"":3.1,""duration"":1.2,""weight_db"":-24.0},{""audio_class"":""low-frequency atmospheric wind"",""starting_time"":0.0,""duration"":9.5,""weight_db"":-28.5}]}",
"An astronaut frantically grapples with failing equipment in the dark abyss of space, punctuated by a catastrophic explosion, before the scene transitions to a corporate logo and then back to the desperate astronaut spinning uncontrollably against the Earth, pleading for help amidst escalating chaos and radio silence.",48.93634136905894,0.3729110360145569,0.0002934313,5.6847787,-1.5283004,75,9.065189470195616,2.0060591023164176,0.00029343130881898105,5.684778690338135,2609.0375413734887,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_1d4dec4a9b.wav,,,16.666666666666664,0.0,"{""cues"":[{""audio_class"":""high-pitched jet engine whine"",""starting_time"":0.0,""duration"":2.2,""weight_db"":-10.5},{""audio_class"":""continuous mechanical industrial drone"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-22.0},{""audio_class"":""heavy explosion impact and debris crash"",""starting_time"":2.2,""duration"":1.5,""weight_db"":-5.0},{""audio_class"":""intense fire roar and rushing wind"",""starting_time"":3.5,""duration"":4.5,""weight_db"":-16.0},{""audio_class"":""sharp metallic screeching and grinding"",""starting_time"":5.8,""duration"":1.2,""weight_db"":-11.0},{""audio_class"":""chaotic crowd screaming and vocal panic"",""starting_time"":7.2,""duration"":2.8,""weight_db"":-13.5},{""audio_class"":""low-end rhythmic industrial percussion thuds"",""starting_time"":0.5,""duration"":9.5,""weight_db"":-19.0},{""audio_class"":""deep accelerating engine roar"",""starting_time"":8.0,""duration"":2.0,""weight_db"":-8.5}]}",
"Bruce Wayne and Alfred discuss the concept of subtlety within their urban environment, humorously juxtaposed with the powerful roar of a high-performance Lamborghini, before the scene dramatically cuts to a climactic title card reveal.",48.93111898424104,0.1651524007320404,0.00026266582,5.8970175,-1.51566,26,9.491923574032866,2.1290808742209246,0.0002626658242661506,5.897017478942871,3004.433367261063,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_013da81d0e.wav,,,14.285714285714285,1.2205693186733567e-07,"{""cues"":[{""audio_class"":""intense rhythmic orchestral music"",""starting_time"":0,""duration"":9,""weight_db"":-16.0},{""audio_class"":""opening cinematic impact hit"",""starting_time"":0,""duration"":1.2,""weight_db"":-6.0},{""audio_class"":""loud terrified female scream"",""starting_time"":0.1,""duration"":1.9,""weight_db"":-7.5},{""audio_class"":""sharp metallic sword clash"",""starting_time"":1.2,""duration"":0.5,""weight_db"":-9.0},{""audio_class"":""sustained orchestral brass rise"",""starting_time"":2.0,""duration"":3.5,""weight_db"":-13.2},{""audio_class"":""eerie high-pitched screeching sound effect"",""starting_time"":2.5,""duration"":4.0,""weight_db"":-18.5},{""audio_class"":""heavy metallic impact and debris"",""starting_time"":4.5,""duration"":1.0,""weight_db"":-10.0},{""audio_class"":""dramatic sub-bass impact boom"",""starting_time"":5.5,""duration"":1.8,""weight_db"":-7.8},{""audio_class"":""aggressive fast-paced trailer percussion"",""starting_time"":6.5,""duration"":2.5,""weight_db"":-14.0},{""audio_class"":""distant crowd shouting and chaos ambience"",""starting_time"":0,""duration"":9,""weight_db"":-24.5},{""audio_class"":""closing metallic whoosh and blade shimmer"",""starting_time"":8.1,""duration"":0.9,""weight_db"":-12.3}]}",
"A chilling montage reveals a descent into a brutal world where a stoic killer targets the innocent, while others arm themselves for a desperate, violent confrontation with an inevitable, sinister force.",48.930969453882426,0.3071000874042511,0.0002985579,5.4625173,-1.5547881,56,9.093424478068608,2.002623131049906,0.0002985578903462738,5.462517261505127,2345.2678268740137,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_226cd7abdd.wav,,,25.0,0.0,"{""cues"":[{""audio_class"":""deep seismic rumble and low-end trailer ambience"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-18.5},{""audio_class"":""high-pitched monstrous screech and creature roar"",""starting_time"":0.0,""duration"":2.2,""weight_db"":-8.0},{""audio_class"":""aggressive rhythmic trailer percussion and rapid hits"",""starting_time"":0.0,""duration"":1.5,""weight_db"":-12.0},{""audio_class"":""metallic debris and heavy structural collapse sound effects"",""starting_time"":1.2,""duration"":4.5,""weight_db"":-9.5},{""audio_class"":""distorted orchestral brass swell with synth textures"",""starting_time"":3.5,""duration"":6.5,""weight_db"":-14.0},{""audio_class"":""distressed human yelling and panicked crowd chaos"",""starting_time"":5.0,""duration"":3.8,""weight_db"":-11.5},{""audio_class"":""high-pitched mechanical siren or piercing electronic screech"",""starting_time"":5.8,""duration"":3.5,""weight_db"":-17.0},{""audio_class"":""cinematic low-frequency bass drop / braam impact"",""starting_time"":8.5,""duration"":1.5,""weight_db"":-6.0}]}",
"The clip rapidly stitches together unsettling scenes of tense pursuit, fleeting confrontations, and sudden, brutal violence across desolate landscapes and dimly lit interiors, hinting at a relentless and dangerous cat-and-mouse game.",48.93125398317352,0.33816951513290405,0.00035741375,6.133111,-1.5318533,30,9.556112501750386,2.128225538377678,0.00035741375177167356,6.133111000061035,2976.916750264296,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_6fdc705994.wav,,,12.5,0.0,"{""cues"":[{""audio_class"":""massive explosion roar and continuous fire"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-5.5},{""audio_class"":""heavy metallic grinding and screeching"",""starting_time"":0.0,""duration"":8.2,""weight_db"":-7.8},{""audio_class"":""deep sub-bass rumble and seismic vibration"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-12.0},{""audio_class"":""shattering debris and secondary metallic impacts"",""starting_time"":0.5,""duration"":5.0,""weight_db"":-10.2},{""audio_class"":""high-pitched air rushing and steam hiss"",""starting_time"":1.5,""duration"":8.5,""weight_db"":-18.5}]}",
"The scene transitions from the worried faces of Llewelyn and Carla Jean Moss, followed by the chilling presence of Anton Chigurh, to the impactful reveal of the movie title, encapsulating a mood of grim foreboding.",49.03914403542876,0.0443844348192215,0.0003122824,6.0320363,-1.5370644,57,9.083083281265239,2.0136091437300854,0.00031228241277858615,6.032036304473877,2872.7768962275704,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_f99b0d1c5c.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""intense crowd cheering and chaotic screaming"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-8.5},{""audio_class"":""fast-paced rhythmic trailer percussion with synth bass"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-12.0},{""audio_class"":""heavy water rushing and splashing sound effects"",""starting_time"":0.5,""duration"":6.0,""weight_db"":-15.5},{""audio_class"":""sharp high-pitched female scream"",""starting_time"":1.2,""duration"":1.5,""weight_db"":-9.0},{""audio_class"":""dramatic cinematic percussive impact"",""starting_time"":4.5,""duration"":1.2,""weight_db"":-10.0},{""audio_class"":""aggressive male yelling / shouting"",""starting_time"":6.8,""duration"":2.5,""weight_db"":-13.5},{""audio_class"":""dynamic whoosh sound effect transition"",""starting_time"":8.5,""duration"":1.5,""weight_db"":-11.0}]}",
"The final moments of the trailer reveal the film's stark title and essential creative credits against a dark, bokeh-lit backdrop, culminating in a series of production company logos, signifying a contemplative conclusion.",49.037290785461664,0.11728739738464355,0.00021784837,4.612017,-1.5130007,57,8.574075680623796,1.9028340287713232,0.00021784837008453906,4.6120171546936035,2440.2305946589245,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_09c8867f9e.wav,,,100.0,8.351791971701595e-05,"{""cues"":[{""audio_class"":""heavy cinematic impact with low-end sub"",""starting_time"":0.0,""duration"":2.5,""weight_db"":-8.0},{""audio_class"":""rapid rhythmic electronic pulse"",""starting_time"":0.5,""duration"":4.0,""weight_db"":-16.0},{""audio_class"":""metallic rhythmic booms / heavy machinery sounds"",""starting_time"":4.2,""duration"":4.5,""weight_db"":-10.5},{""audio_class"":""high-pitched tense synth riser"",""starting_time"":7.0,""duration"":2.8,""weight_db"":-14.0},{""audio_class"":""distorted gritty synth bass growl"",""starting_time"":9.5,""duration"":2.5,""weight_db"":-11.0},{""audio_class"":""dark atmospheric ominous background drone"",""starting_time"":0.0,""duration"":12.0,""weight_db"":-28.0}]}",
"A quiet suburban night is shattered by the aftermath of a home invasion, revealing a seemingly ordinary man's unsettling calm amidst police inquiries and family distress, hinting at a suppressed, dangerous nature.",49.03698434121907,0.16811472177505493,0.00033106134,6.0430794,-1.5550222,62,9.971995248114013,2.2277088546156643,0.00033106133923865855,6.043079376220703,3006.010598082046,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_2adb0f7f3c.wav,,,12.5,0.02956951818061071,"{""cues"":[{""audio_class"":""high-pitched female screaming and crowd panic"",""starting_time"":0.0,""duration"":3.8,""weight_db"":-10.5},{""audio_class"":""massive explosion and debris impact SFX"",""starting_time"":0.5,""duration"":1.5,""weight_db"":-7.0},{""audio_class"":""shattering glass and metallic scraping sounds"",""starting_time"":1.2,""duration"":2.5,""weight_db"":-14.0},{""audio_class"":""deep cinematic synth bass drone"",""starting_time"":3.0,""duration"":7.0,""weight_db"":-18.5},{""audio_class"":""heavy rhythmic trailer percussion hits"",""starting_time"":4.2,""duration"":5.8,""weight_db"":-11.0},{""audio_class"":""high-tension screeching orchestral strings"",""starting_time"":5.0,""duration"":5.0,""weight_db"":-20.0},{""audio_class"":""distorted male dialogue / narration"",""starting_time"":6.5,""duration"":1.4,""weight_db"":-12.5},{""audio_class"":""dramatic metallic slam / riser impact"",""starting_time"":8.0,""duration"":1.2,""weight_db"":-9.5},{""audio_class"":""low-frequency atmospheric rumble"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-25.0}]}",
"Amidst a crumbling future where humanity immerses itself in the vibrant virtual realm of the OASIS, a high-stakes hunt for dominance ignites, forcing characters to confront the perilous fusion of digital escapism and tangible consequences.",49.036483521573246,0.0834561437368393,0.00035224654,6.0459065,-1.5350822,70,9.449515870089765,2.0982988053131972,0.00035224654129706323,6.0459065437316895,2981.379022662688,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_8e663ae4c7.wav,,,28.57142857142857,0.0,"{""cues"":[{""audio_class"":""continuous high-pitched screaming and panic"",""starting_time"":0.0,""duration"":9.5,""weight_db"":-10.0},{""audio_class"":""deep fire roar and heavy atmospheric rumble"",""starting_time"":0.0,""duration"":9.5,""weight_db"":-15.0},{""audio_class"":""dramatic impact sound effect"",""starting_time"":1.2,""duration"":1.0,""weight_db"":-8.5},{""audio_class"":""high-pitched mechanical screech / alarm"",""starting_time"":4.5,""duration"":1.5,""weight_db"":-12.0},{""audio_class"":""heavy explosion with low-frequency thump"",""starting_time"":6.8,""duration"":1.7,""weight_db"":-9.0},{""audio_class"":""chaotic wind and whoosh sound effects"",""starting_time"":0.0,""duration"":4.0,""weight_db"":-20.0}]}",
"Within the grim confines of a prison yard and mess hall, an inmate's quiet contemplation of the sky and the natural world beyond inspires a fellow prisoner to articulate the enduring power of hope against formidable walls, a sentiment one wise elder acknowledges with a cautionary warning.",49.49120091297664,0.23454469442367554,0.00024050858,5.4255137,-1.5108463,73,8.993729561513167,1.9955697785124369,0.00024050858337432146,5.425513744354248,2360.597490507203,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_340ade1faa.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""energetic male narrator"",""starting_time"":0.0,""duration"":9.5,""weight_db"":-6.5},{""audio_class"":""high-energy electronic hybrid trailer music"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-14.2},{""audio_class"":""dramatic cinematic impact / sub-bass boom"",""starting_time"":0.0,""duration"":1.8,""weight_db"":-4.0},{""audio_class"":""rushing wind and high-pitched cheering ambience"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-18.5},{""audio_class"":""rhythmic synth bass pulse"",""starting_time"":2.3,""duration"":0.6,""weight_db"":-11.0},{""audio_class"":""rhythmic synth bass pulse"",""starting_time"":4.8,""duration"":0.6,""weight_db"":-11.5},{""audio_class"":""rhythmic synth bass pulse"",""starting_time"":7.4,""duration"":0.6,""weight_db"":-11.2},{""audio_class"":""sub-bass low end rumble"",""starting_time"":0.5,""duration"":9.5,""weight_db"":-22.0}]}",
"A whirlwind montage of lavish excess, power-flaunting, and hints of impending legal scrutiny, showcasing a charismatic financial mogul surrounded by money, beautiful women, and luxurious settings, culminating in a confrontational yacht encounter with federal agents.",49.4701014359016,0.25768670439720154,0.00026529655,5.798196,-1.563846,65,9.253871620022782,2.0413772041598945,0.0002652965486049652,5.798195838928223,2964.11185544701,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_2246375d98.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""high-pitched digital glitch and static burst"",""starting_time"":0.0,""duration"":1.2,""weight_db"":-9.0},{""audio_class"":""heavy mechanical grinding and metal crunching"",""starting_time"":0.8,""duration"":3.7,""weight_db"":-10.5},{""audio_class"":""distorted guttural monster roar"",""starting_time"":3.4,""duration"":2.5,""weight_db"":-7.2},{""audio_class"":""low-frequency cinematic sub-bass drone"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-22.0},{""audio_class"":""high-pitched metallic screeching and scraping"",""starting_time"":5.5,""duration"":3.2,""weight_db"":-12.5},{""audio_class"":""distant explosive thud and rumble"",""starting_time"":7.0,""duration"":2.5,""weight_db"":-15.0},{""audio_class"":""stuttering synth percussion"",""starting_time"":1.0,""duration"":9.0,""weight_db"":-26.0},{""audio_class"":""industrial atmosphere with wind-like whistling"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-30.0}]}",
"A whirlwind montage of chaotic opulence, arrests, and extravagant revelry quickly transitions to a serene high-rise restaurant where a quirky mentor introduces a rhythmic, self-affirming ritual to a wide-eyed prot��g�� against the backdrop of a bustling city.",49.46542095509358,0.37535345554351807,0.00035503556,5.5184345,-1.553959,56,9.107029183805082,2.0056937513679056,0.000355035561369732,5.518434524536133,2438.0606372235516,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_f66fcf737b.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""heavy metallic grinding and mechanical impacts"",""starting_time"":0.0,""duration"":3.2,""weight_db"":-8.0},{""audio_class"":""high-pitched mechanical whirring and transformation SFX"",""starting_time"":1.5,""duration"":3.8,""weight_db"":-12.5},{""audio_class"":""chaotic debris and wind ambience"",""starting_time"":0.0,""duration"":7.5,""weight_db"":-18.0},{""audio_class"":""distant crowd panic and screaming"",""starting_time"":4.8,""duration"":3.7,""weight_db"":-15.0},{""audio_class"":""rhythmic heavy thuds / giant robot footsteps"",""starting_time"":3.2,""duration"":4.5,""weight_db"":-10.0},{""audio_class"":""distant emergency siren / alarm"",""starting_time"":6.5,""duration"":2.8,""weight_db"":-22.0},{""audio_class"":""female character shouting in distress"",""starting_time"":8.4,""duration"":0.9,""weight_db"":-9.5},{""audio_class"":""massive cinematic explosion with heavy sub-bass"",""starting_time"":9.3,""duration"":0.7,""weight_db"":-5.0}]}",
"In a suburban park, a well-meaning but awkward father figure comically struggles to play football and connect with his stepson, while a supportive woman and a surprisingly athletic man later observe the budding friendship between the boys with smiles of approval.",49.467196012148634,0.09783853590488434,0.00022046296,5.858787,-1.5128298,78,9.72042767924987,2.181393896600023,0.0002204629563493654,5.8587870597839355,2794.776835196336,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_0708381598.wav,,,14.285714285714285,0.0,"{""cues"":[{""audio_class"":""rapid-fire male narration with rhythmic vocal glitching"",""starting_time"":0.0,""duration"":9.0,""weight_db"":-10.5},{""audio_class"":""high-pitched piercing shriek / creature scream"",""starting_time"":0.1,""duration"":2.5,""weight_db"":-12.0},{""audio_class"":""heavy low-frequency impact / thud sound effect"",""starting_time"":2.2,""duration"":0.8,""weight_db"":-9.0},{""audio_class"":""stuttering vocal loop with electronic distortion"",""starting_time"":3.1,""duration"":5.9,""weight_db"":-11.5},{""audio_class"":""distorted digital noise and glitches"",""starting_time"":4.5,""duration"":3.5,""weight_db"":-14.0},{""audio_class"":""shrill metallic screeching sound effect"",""starting_time"":6.2,""duration"":2.8,""weight_db"":-13.5},{""audio_class"":""chaotic background crowd ambience and static hiss"",""starting_time"":0.0,""duration"":9.0,""weight_db"":-22.0}]}",
"Two frantic men attempt a chaotic escape from relentless pursuers in a parking lot, culminating in an absurdly intense car chase on the highway, suddenly soundtracked by an unexpected pop anthem.",49.69926240458153,0.380093514919281,0.00019918403,5.3796606,-1.513995,63,8.697009973404883,1.925728208338473,0.00019918402540497482,5.379660606384277,2371.481561030722,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_92f8575006.wav,,,14.285714285714285,0.0,"{""cues"":[{""audio_class"":""intense high-pitched screaming and screeching vocals"",""starting_time"":0.0,""duration"":6.5,""weight_db"":-7.2},{""audio_class"":""epic cinematic drum hits and rhythmic percussion"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-9.5},{""audio_class"":""dramatic orchestral brass and aggressive choir riser"",""starting_time"":1.5,""duration"":5.0,""weight_db"":-12.8},{""audio_class"":""metallic scraping and mechanical industrial sound effects"",""starting_time"":4.2,""duration"":3.8,""weight_db"":-15.0},{""audio_class"":""deep sub-bass braam impact sound"",""starting_time"":6.8,""duration"":2.2,""weight_db"":-8.4},{""audio_class"":""fast rhythmic ticking and synth pulses"",""starting_time"":3.0,""duration"":7.0,""weight_db"":-20.5},{""audio_class"":""distorted electronic glitch and white noise textures"",""starting_time"":8.1,""duration"":1.9,""weight_db"":-18.2}]}",
"An armored, monstrous creature grunts and struggles to pull itself through a dense, muddy forest floor, punctuated by on-screen text, before a dramatic transition to the iconic studio logo and a final ominous silhouette of a warrior.",49.692013170337304,0.27013760805130005,0.00047546986,6.1395016,-1.5410485,55,9.530476565416116,2.1154669644099955,0.00047546986024826765,6.139501571655273,3395.6487054870277,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_0e977ec748.wav,,,12.5,2.5032730000227122e-14,"{""cues"":[{""audio_class"":""Heavy industrial engine roar / constant mechanical drone"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-12.5},{""audio_class"":""High-pitched electric screech / metallic friction"",""starting_time"":0.0,""duration"":3.2,""weight_db"":-8.0},{""audio_class"":""Low-frequency atmospheric rumble / sub-bass"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-22.0},{""audio_class"":""Distorted mechanical growl / robotic oscillation"",""starting_time"":3.5,""duration"":4.5,""weight_db"":-14.0},{""audio_class"":""Rapid mechanical stuttering / rhythmic synth pulses"",""starting_time"":7.0,""duration"":3.0,""weight_db"":-16.5},{""audio_class"":""Mid-frequency metallic grinding sound"",""starting_time"":1.5,""duration"":2.5,""weight_db"":-18.0},{""audio_class"":""High-frequency tension riser / electronic shimmer"",""starting_time"":8.2,""duration"":1.8,""weight_db"":-20.0}]}",
"Amidst a rapid-fire montage of high-stakes combat, mysterious alien creatures, and colossal monsters unleash chaotic destruction across dark industrial settings and otherworldly forests, hinting at an epic, genre-bending war for survival.",49.693632028764114,0.2608306109905243,0.00027340997,5.441991,-1.537463,61,9.56183642007609,2.127937987504726,0.00027340996894054115,5.441990852355957,2724.898535860929,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_e4d72b29ae.wav,,,37.5,0.0,"{""cues"":[{""audio_class"":""group of terrified female and male screams"",""starting_time"":0.0,""duration"":4.5,""weight_db"":-8.0},{""audio_class"":""low-frequency atmospheric rumble and wind"",""starting_time"":0.0,""duration"":9.0,""weight_db"":-22.0},{""audio_class"":""metallic mechanical grinding and whirring"",""starting_time"":0.5,""duration"":3.0,""weight_db"":-15.5},{""audio_class"":""cinematic percussive boom / sub-bass hit"",""starting_time"":1.2,""duration"":1.5,""weight_db"":-7.0},{""audio_class"":""massive explosion and debris impact"",""starting_time"":3.1,""duration"":3.5,""weight_db"":-5.2},{""audio_class"":""high-pitched metallic screeching and stress"",""starting_time"":5.0,""duration"":2.5,""weight_db"":-12.0},{""audio_class"":""short sharp creature-like screech"",""starting_time"":6.2,""duration"":1.0,""weight_db"":-10.5},{""audio_class"":""heavy falling object impact with concrete"",""starting_time"":7.5,""duration"":1.5,""weight_db"":-9.0},{""audio_class"":""high-frequency ringing / tinnitus effect"",""starting_time"":8.0,""duration"":1.0,""weight_db"":-28.0}]}",
"A man's hopeful quip in a desolate landscape quickly escalates into a frantic montage of fiery explosions and intense gunfire featuring a fierce woman, before plunging into ominous darkness where a monstrous, reptilian creature reveals its terrifying presence to a petrified observer.",49.69262123736553,0.4802762269973755,0.00031608998,5.4958434,-1.5652181,80,9.746791443720396,2.160627345431338,0.00031608997960574925,5.495843410491943,2794.712136044529,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/tango2_audios/prompt_3b3e124aa5.wav,,,16.666666666666664,0.00013048833105446585,"{""cues"":[{""audio_class"":""massive explosion and debris impact"",""starting_time"":0.0,""duration"":3.5,""weight_db"":-5.0},{""audio_class"":""epic orchestral music with aggressive brass and percussion"",""starting_time"":0.0,""duration"":9.0,""weight_db"":-10.5},{""audio_class"":""low-frequency rumbling fire and destruction"",""starting_time"":0.0,""duration"":9.0,""weight_db"":-24.0},{""audio_class"":""high-pitched metallic screech SFX"",""starting_time"":0.4,""duration"":1.2,""weight_db"":-14.0},{""audio_class"":""loud male scream / character shout"",""starting_time"":1.2,""duration"":1.8,""weight_db"":-6.5},{""audio_class"":""rhythmic heavy percussion (taiko drums)"",""starting_time"":2.0,""duration"":7.0,""weight_db"":-8.0},{""audio_class"":""chaotic crowd screaming and panic ambience"",""starting_time"":3.5,""duration"":5.5,""weight_db"":-18.5},{""audio_class"":""dramatic brass orchestral swell"",""starting_time"":5.2,""duration"":2.8,""weight_db"":-11.0},{""audio_class"":""sharp dramatic impact sound effect"",""starting_time"":7.9,""duration"":0.9,""weight_db"":-7.0}]}",
