story_prompt,total_seconds,clap_score,audio_richness_spectral_flatness,audio_richness_spectral_entropy,noise_floor_db,audio_onsets,cinematic_dynamic_range_db,cinematic_crest_factor,cinematic_spectral_flatness,cinematic_spectral_entropy,cinematic_spectral_centroid_hz,spectral_kl_divergence,fad_score,audio_wav_path,audio_export_error,error,yt_coverage_score,yt_sync_score,yt_gemini_cues_json,yt_gemini_eval_error
"In a claustrophobic, dimly lit urban alleyway, a rugged operative fiercely battles masked assailants in brutal hand-to-hand combat and gunfire, before frantically dragging a young civilian through the chaotic streets and up a flight of stairs to an open-air escape.",60.394368559354916,0.19917242228984833,0.0004193841,4.8574333,-33.987305,29,77.96849587498114,6.7620357771796336,0.0004193841014057398,4.857433319091797,2305.8485683258327,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_6be5f1de4d.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""heavy rhythmic industrial thuds"",""starting_time"":0.0,""duration"":1.1,""weight_db"":-10.0},{""audio_class"":""high-pitched mechanical screech effect"",""starting_time"":1.1,""duration"":1.4,""weight_db"":-7.5},{""audio_class"":""heavy metallic footsteps"",""starting_time"":2.5,""duration"":1.0,""weight_db"":-12.0},{""audio_class"":""distorted mechanical siren sound"",""starting_time"":3.5,""duration"":1.3,""weight_db"":-8.0},{""audio_class"":""rapid percussive impact sequence"",""starting_time"":5.0,""duration"":2.2,""weight_db"":-11.0},{""audio_class"":""metallic resonance impact sounds"",""starting_time"":7.2,""duration"":2.5,""weight_db"":-14.0},{""audio_class"":""low-frequency industrial drone ambience"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-28.0}]}",
"Amidst scenes of meticulous scientific assembly in both sterile labs and desolate desert outposts, a profound and escalating tension builds as brilliant minds confront the monumental, world-altering implications of their creation.",60.37083923188038,0.3499830365180969,1.3688678e-05,2.3071938,-33.91631,1,74.99724009714755,3.9700738861562,1.3688678336620796e-05,2.3071937561035156,647.8900780259669,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_ef0404baa7.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""loud industrial alarm siren / braam"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-8.5},{""audio_class"":""rhythmic pulsing synth bass"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-12.0},{""audio_class"":""dark atmospheric drone with low-end rumble"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-20.5},{""audio_class"":""distorted metallic mechanical screech"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-15.0},{""audio_class"":""deep sub-bass impact hit"",""starting_time"":0.0,""duration"":1.8,""weight_db"":-9.5}]}",
"An astronaut frantically grapples with failing equipment in the dark abyss of space, punctuated by a catastrophic explosion, before the scene transitions to a corporate logo and then back to the desperate astronaut spinning uncontrollably against the Earth, pleading for help amidst escalating chaos and radio silence.",58.2526559305843,0.4506315290927887,7.376662e-05,4.4451327,-32.79578,1,74.67676711647943,5.477961641916107,7.376661960734054e-05,4.445132732391357,1526.8921281663777,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_1d4dec4a9b.wav,,,50.0,3.2743570004539806e-05,"{""cues"":[{""audio_class"":""low-frequency rumble and mechanical ambience"",""starting_time"":0.0,""duration"":8.0,""weight_db"":-22.5},{""audio_class"":""heavy percussive impact with mechanical grinding"",""starting_time"":0.0,""duration"":1.5,""weight_db"":-8.0},{""audio_class"":""high-pitched metallic shearing sound effect"",""starting_time"":0.8,""duration"":1.2,""weight_db"":-12.4},{""audio_class"":""orchestral tension build-up with strings"",""starting_time"":1.5,""duration"":3.0,""weight_db"":-18.2},{""audio_class"":""deep synth bass pulse"",""starting_time"":2.1,""duration"":1.0,""weight_db"":-14.5},{""audio_class"":""dramatic orchestral brass hit"",""starting_time"":3.2,""duration"":1.8,""weight_db"":-10.0},{""audio_class"":""massive explosion and glass shattering SFX"",""starting_time"":4.1,""duration"":2.5,""weight_db"":-5.5},{""audio_class"":""visceral creature roar / vocalization"",""starting_time"":4.7,""duration"":2.2,""weight_db"":-7.2},{""audio_class"":""sharp metallic impact / clang"",""starting_time"":5.3,""duration"":1.1,""weight_db"":-9.8},{""audio_class"":""chaotic debris and falling rubble sounds"",""starting_time"":6.0,""duration"":2.0,""weight_db"":-16.0},{""audio_class"":""epic orchestral finale swell with tail"",""starting_time"":7.0,""duration"":1.0,""weight_db"":-13.5}]}",
"Bruce Wayne and Alfred discuss the concept of subtlety within their urban environment, humorously juxtaposed with the powerful roar of a high-performance Lamborghini, before the scene dramatically cuts to a climactic title card reveal.",58.27749319351278,0.47215521335601807,1.8744598e-05,3.968197,-35.57197,30,78.30202050733908,3.1651303621261455,1.874459849204868e-05,3.9681971073150635,894.030666510688,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_013da81d0e.wav,,,14.285714285714285,0.0,"{""cues"":[{""audio_class"":""deep male narrator voice"",""starting_time"":0.0,""duration"":9.0,""weight_db"":-11.5},{""audio_class"":""low-frequency atmospheric rumble"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-28.0},{""audio_class"":""heavy cinematic thud impact"",""starting_time"":1.8,""duration"":1.2,""weight_db"":-8.5},{""audio_class"":""orchestral low brass swell"",""starting_time"":3.0,""duration"":4.5,""weight_db"":-16.0},{""audio_class"":""rushing air whoosh sound effect"",""starting_time"":4.5,""duration"":1.5,""weight_db"":-19.0},{""audio_class"":""metallic clanging hit"",""starting_time"":6.7,""duration"":0.8,""weight_db"":-10.0},{""audio_class"":""rhythmic synth pulse with percussion"",""starting_time"":5.0,""duration"":5.0,""weight_db"":-22.5},{""audio_class"":""dramatic cinematic braam hit"",""starting_time"":8.4,""duration"":1.6,""weight_db"":-6.5}]}",
"A chilling montage reveals a descent into a brutal world where a stoic killer targets the innocent, while others arm themselves for a desperate, violent confrontation with an inevitable, sinister force.",58.25944813224487,0.18335773050785065,2.9060413e-05,3.5675142,-32.597683,5,75.1617210815612,6.890839420920322,2.9060412998660468e-05,3.567514181137085,942.5815021144867,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_226cd7abdd.wav,,,12.5,0.0,"{""cues"":[{""audio_class"":""high-pitched mechanical screeching and industrial whirring"",""starting_time"":0.0,""duration"":1.2,""weight_db"":-12.5},{""audio_class"":""sharp metallic mechanism locking click sound"",""starting_time"":1.2,""duration"":0.6,""weight_db"":-9.0},{""audio_class"":""cinematic air whoosh transition sound effect"",""starting_time"":1.8,""duration"":1.2,""weight_db"":-16.0},{""audio_class"":""low-frequency atmospheric sub-bass rumble"",""starting_time"":3.0,""duration"":6.0,""weight_db"":-28.5},{""audio_class"":""eerie minimalist high-register piano notes"",""starting_time"":3.4,""duration"":4.8,""weight_db"":-22.0},{""audio_class"":""dramatic orchestral strings build-up with tension"",""starting_time"":5.2,""duration"":3.8,""weight_db"":-14.5},{""audio_class"":""heavy metallic orchestral percussion hit / sting"",""starting_time"":8.7,""duration"":0.3,""weight_db"":-6.5}]}",
"The clip rapidly stitches together unsettling scenes of tense pursuit, fleeting confrontations, and sudden, brutal violence across desolate landscapes and dimly lit interiors, hinting at a relentless and dangerous cat-and-mouse game.",58.27203700947575,0.43694886565208435,3.2567423e-05,3.8547845,-33.5831,8,77.52191449377332,5.722424123450094,3.2567422749707475e-05,3.8547844886779785,1092.158597898454,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_6fdc705994.wav,,,25.0,0.018876978675400117,"{""cues"":[{""audio_class"":""heavy metallic impact sound effect"",""starting_time"":0.0,""duration"":1.5,""weight_db"":-8.0},{""audio_class"":""rhythmic industrial percussion with metallic hits"",""starting_time"":0.0,""duration"":5.0,""weight_db"":-12.0},{""audio_class"":""low-frequency tension drone"",""starting_time"":1.0,""duration"":4.0,""weight_db"":-20.0},{""audio_class"":""cinematic rising whoosh effect"",""starting_time"":4.0,""duration"":1.1,""weight_db"":-10.0},{""audio_class"":""massive metallic slamming impact"",""starting_time"":5.1,""duration"":2.4,""weight_db"":-6.0},{""audio_class"":""deep sub-bass impact tail"",""starting_time"":5.1,""duration"":3.9,""weight_db"":-15.0},{""audio_class"":""low ambient rumble and room tone"",""starting_time"":7.5,""duration"":1.5,""weight_db"":-25.0}]}",
"The scene transitions from the worried faces of Llewelyn and Carla Jean Moss, followed by the chilling presence of Anton Chigurh, to the impactful reveal of the movie title, encapsulating a mood of grim foreboding.",58.823953475570306,0.4167459011077881,3.399548e-05,2.646923,-12.651417,2,32.30420133234432,7.211319369372345,3.3995478588622063e-05,2.646923065185547,993.7837391583648,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_f99b0d1c5c.wav,,,25.0,4.0138310165847874e-05,"{""cues"":[{""audio_class"":""high-pitched shimmering orchestral pad"",""starting_time"":0.0,""duration"":1.8,""weight_db"":-14.5},{""audio_class"":""heavy cinematic impact with long reverb tail"",""starting_time"":0.5,""duration"":2.2,""weight_db"":-9.0},{""audio_class"":""sharp whoosh transition effect"",""starting_time"":1.7,""duration"":0.8,""weight_db"":-12.0},{""audio_class"":""rhythmic metallic ticking percussion"",""starting_time"":2.4,""duration"":7.6,""weight_db"":-18.5},{""audio_class"":""low-frequency atmospheric synth drone"",""starting_time"":3.0,""duration"":7.0,""weight_db"":-24.0},{""audio_class"":""mid-range rhythmic percussive hit"",""starting_time"":5.1,""duration"":0.6,""weight_db"":-16.5},{""audio_class"":""cinematic riser / orchestral swell"",""starting_time"":7.5,""duration"":1.5,""weight_db"":-14.0},{""audio_class"":""muted bass thump impact"",""starting_time"":9.2,""duration"":0.8,""weight_db"":-13.5}]}",
"The final moments of the trailer reveal the film's stark title and essential creative credits against a dark, bokeh-lit backdrop, culminating in a series of production company logos, signifying a contemplative conclusion.",58.85967511846684,0.5814402103424072,5.2917567e-05,2.699926,-33.190693,4,73.53591246683791,8.71756225421877,5.2917566790711135e-05,2.6999258995056152,949.6063073351783,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_09c8867f9e.wav,,,100.0,0.0,"{""cues"":[{""audio_class"":""low-frequency atmospheric rumble"",""starting_time"":0.0,""duration"":9.0,""weight_db"":-25.0},{""audio_class"":""cinematic bass braam impact"",""starting_time"":1.0,""duration"":2.5,""weight_db"":-8.0},{""audio_class"":""orchestral tension riser with strings"",""starting_time"":1.2,""duration"":3.3,""weight_db"":-14.5},{""audio_class"":""metallic mechanical clank impact"",""starting_time"":2.1,""duration"":1.5,""weight_db"":-11.0},{""audio_class"":""heavy cinematic percussive hit"",""starting_time"":4.3,""duration"":1.8,""weight_db"":-9.5},{""audio_class"":""high-pitched digital synth pulse"",""starting_time"":6.2,""duration"":1.2,""weight_db"":-18.0},{""audio_class"":""deep synth bass drone"",""starting_time"":6.5,""duration"":2.5,""weight_db"":-21.0},{""audio_class"":""fast transition whoosh sound effect"",""starting_time"":8.2,""duration"":0.8,""weight_db"":-13.5}]}",
"A quiet suburban night is shattered by the aftermath of a home invasion, revealing a seemingly ordinary man's unsettling calm amidst police inquiries and family distress, hinting at a suppressed, dangerous nature.",58.80339081468992,0.28776100277900696,0.00020761321,3.072332,-30.716438,6,69.59202591695232,12.676943240406793,0.0002076132077490911,3.0723319053649902,1756.0779017932448,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_2adb0f7f3c.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""Ambient low-frequency desert wind"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-28.0},{""audio_class"":""High-pitched metallic tension riser"",""starting_time"":0.0,""duration"":4.5,""weight_db"":-18.5},{""audio_class"":""Mechanical whirring and gear shifts"",""starting_time"":1.5,""duration"":3.0,""weight_db"":-22.0},{""audio_class"":""Cinematic whoosh transition"",""starting_time"":4.0,""duration"":1.2,""weight_db"":-12.0},{""audio_class"":""Heavy dramatic impact with sub-bass tail"",""starting_time"":5.0,""duration"":3.5,""weight_db"":-7.5},{""audio_class"":""Deep synth bass growl"",""starting_time"":5.2,""duration"":4.8,""weight_db"":-15.0},{""audio_class"":""Metallic sword unsheathing sound"",""starting_time"":6.8,""duration"":1.5,""weight_db"":-14.0},{""audio_class"":""Rhythmic percussion hit with reverb"",""starting_time"":8.5,""duration"":1.5,""weight_db"":-10.0},{""audio_class"":""Orchestral string staccato build-up"",""starting_time"":9.0,""duration"":1.0,""weight_db"":-12.5}]}",
"Amidst a crumbling future where humanity immerses itself in the vibrant virtual realm of the OASIS, a high-stakes hunt for dominance ignites, forcing characters to confront the perilous fusion of digital escapism and tangible consequences.",58.82109301327728,0.27714407444000244,4.1850042e-05,4.121761,-34.03507,4,77.55931565236216,4.996594069823015,4.18500421801582e-05,4.121760845184326,1374.8038950770872,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_8e663ae4c7.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""heavy metallic hammer strike with ringing reverb"",""starting_time"":0.0,""duration"":0.9,""weight_db"":-11.5},{""audio_class"":""heavy metallic hammer strike with ringing reverb"",""starting_time"":1.0,""duration"":0.9,""weight_db"":-11.5},{""audio_class"":""heavy metallic hammer strike with ringing reverb"",""starting_time"":2.0,""duration"":0.9,""weight_db"":-11.5},{""audio_class"":""heavy metallic hammer strike with ringing reverb"",""starting_time"":3.0,""duration"":0.9,""weight_db"":-11.5},{""audio_class"":""heavy metallic hammer strike with ringing reverb"",""starting_time"":4.0,""duration"":0.9,""weight_db"":-11.5},{""audio_class"":""heavy metallic hammer strike with ringing reverb"",""starting_time"":5.0,""duration"":0.9,""weight_db"":-11.5},{""audio_class"":""heavy metallic hammer strike with ringing reverb"",""starting_time"":6.0,""duration"":0.9,""weight_db"":-11.5},{""audio_class"":""heavy metallic hammer strike with ringing reverb"",""starting_time"":7.0,""duration"":0.9,""weight_db"":-11.5},{""audio_class"":""heavy metallic hammer strike with ringing reverb"",""starting_time"":8.0,""duration"":0.9,""weight_db"":-11.5},{""audio_class"":""deep cinematic synth drone"",""starting_time"":0.0,""duration"":9.0,""weight_db"":-28.0},{""audio_class"":""industrial room tone ambience"",""starting_time"":0.0,""duration"":9.0,""weight_db"":-40.0}]}",
"Within the grim confines of a prison yard and mess hall, an inmate's quiet contemplation of the sky and the natural world beyond inspires a fellow prisoner to articulate the enduring power of hope against formidable walls, a sentiment one wise elder acknowledges with a cautionary warning.",58.25936421332881,0.471049964427948,1.5674097e-05,2.1020458,-32.93498,2,72.46415314694629,4.001225994190865,1.5674097085138783e-05,2.102045774459839,669.301394962999,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_340ade1faa.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""low-frequency atmospheric room tone"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-30.0},{""audio_class"":""distant crowd chatter and public space ambience"",""starting_time"":0.0,""duration"":5.0,""weight_db"":-26.5},{""audio_class"":""reverberant female voice public address announcement"",""starting_time"":0.8,""duration"":2.5,""weight_db"":-21.0},{""audio_class"":""dark ambient synth pad underscore"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-24.0},{""audio_class"":""soft rhythmic footsteps on hard floor"",""starting_time"":3.8,""duration"":2.2,""weight_db"":-28.0},{""audio_class"":""male dialogue: 'Wait, so what does he mean?'"",""starting_time"":6.2,""duration"":2.4,""weight_db"":-12.0},{""audio_class"":""subtle bass synth swell"",""starting_time"":8.5,""duration"":1.5,""weight_db"":-19.5}]}",
"A whirlwind montage of lavish excess, power-flaunting, and hints of impending legal scrutiny, showcasing a charismatic financial mogul surrounded by money, beautiful women, and luxurious settings, culminating in a confrontational yacht encounter with federal agents.",58.1118898591958,0.28565967082977295,1.1409404e-05,2.4798613,-11.779819,58,31.937035665173532,5.11884057012668,1.140940366894938e-05,2.479861259460449,501.24280565629175,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_2246375d98.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""fast-paced rhythmic synth with electronic glitch whoosh"",""starting_time"":0.0,""duration"":1.8,""weight_db"":-9.5},{""audio_class"":""low-frequency percussive synth pulse"",""starting_time"":1.8,""duration"":8.2,""weight_db"":-22.0},{""audio_class"":""dark atmospheric sci-fi drone"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-28.0},{""audio_class"":""heavy labored male breathing"",""starting_time"":4.1,""duration"":2.6,""weight_db"":-13.5},{""audio_class"":""whispered male voice saying 'let's go'"",""starting_time"":6.7,""duration"":0.9,""weight_db"":-11.0},{""audio_class"":""gritty stone and sand shifting sound effect"",""starting_time"":7.6,""duration"":0.7,""weight_db"":-19.0},{""audio_class"":""heavy metallic trailer impact with deep sub-bass boom"",""starting_time"":8.3,""duration"":1.7,""weight_db"":-5.5},{""audio_class"":""shrill high-pitched dissonant synth riser"",""starting_time"":8.4,""duration"":1.6,""weight_db"":-14.0}]}",
"A whirlwind montage of chaotic opulence, arrests, and extravagant revelry quickly transitions to a serene high-rise restaurant where a quirky mentor introduces a rhythmic, self-affirming ritual to a wide-eyed prot��g�� against the backdrop of a bustling city.",58.136630796361715,0.3133186101913452,9.120859e-05,4.353276,-31.597393,18,73.60175894610111,6.482067451941002,9.120858885580674e-05,4.353275775909424,1603.7410571594098,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_f66fcf737b.wav,,,20.0,0.0,"{""cues"":[{""audio_class"":""high-energy pop rock trailer music with driving drums"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-16.5},{""audio_class"":""male dialogue (narration style)"",""starting_time"":0.2,""duration"":3.5,""weight_db"":-10.0},{""audio_class"":""camera shutter clicks and flash sound effects"",""starting_time"":0.0,""duration"":1.5,""weight_db"":-22.0},{""audio_class"":""heavy thud / body landing impact sound effect"",""starting_time"":3.1,""duration"":0.7,""weight_db"":-12.5},{""audio_class"":""ambient crowd noise and background chatter"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-30.0},{""audio_class"":""female dialogue / set assistant voice"",""starting_time"":4.2,""duration"":1.8,""weight_db"":-11.0},{""audio_class"":""car engine revving with tire screech whoosh"",""starting_time"":6.3,""duration"":1.4,""weight_db"":-14.5},{""audio_class"":""sharp cinematic impact / punch sound effect"",""starting_time"":7.9,""duration"":0.6,""weight_db"":-11.5},{""audio_class"":""deep rhythmic synth bass pulse"",""starting_time"":9.2,""duration"":0.8,""weight_db"":-13.0}]}",
"In a suburban park, a well-meaning but awkward father figure comically struggles to play football and connect with his stepson, while a supportive woman and a surprisingly athletic man later observe the budding friendship between the boys with smiles of approval.",58.13676150655374,0.2138282060623169,2.9780567e-05,4.075346,-31.641256,12,74.06674528313442,11.573788951899434,2.9780567274428904e-05,4.075345993041992,1019.1895009473362,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_0708381598.wav,,,14.285714285714285,0.0,"{""cues"":[{""audio_class"":""low-frequency industrial drone with mechanical whirring"",""starting_time"":0,""duration"":10,""weight_db"":-20.0},{""audio_class"":""heavy metallic slam / industrial clank"",""starting_time"":0.1,""duration"":0.8,""weight_db"":-8.5},{""audio_class"":""high-pitched metallic scraping and friction"",""starting_time"":0.5,""duration"":4.0,""weight_db"":-22.0},{""audio_class"":""heavy rhythmic mechanical stomps"",""starting_time"":1.0,""duration"":3.0,""weight_db"":-12.0},{""audio_class"":""distressed male voice shouting 'Hold on!'"",""starting_time"":4.2,""duration"":1.2,""weight_db"":-10.0},{""audio_class"":""metallic creaking and straining sound effect"",""starting_time"":5.5,""duration"":2.5,""weight_db"":-15.5},{""audio_class"":""distant male voice shouting"",""starting_time"":8.0,""duration"":1.0,""weight_db"":-18.0},{""audio_class"":""deep sub-bass atmospheric pulse"",""starting_time"":0,""duration"":10,""weight_db"":-25.0}]}",
"Two frantic men attempt a chaotic escape from relentless pursuers in a parking lot, culminating in an absurdly intense car chase on the highway, suddenly soundtracked by an unexpected pop anthem.",57.23182687652297,0.41439110040664673,0.000111277586,3.8692932,-31.761902,20,73.81779718024293,10.003685506803185,0.00011127758625661954,3.869293212890625,1530.8297953410242,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_92f8575006.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""low-frequency atmospheric rumble"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-25.0},{""audio_class"":""rapid rhythmic mechanical ticking"",""starting_time"":0.0,""duration"":1.8,""weight_db"":-18.5},{""audio_class"":""fast heavy percussive impacts / thuds"",""starting_time"":1.8,""duration"":2.4,""weight_db"":-12.0},{""audio_class"":""intense mechanical engine riser / synth drone"",""starting_time"":4.2,""duration"":5.8,""weight_db"":-7.5},{""audio_class"":""distorted metallic whirring / grinding sound effect"",""starting_time"":5.5,""duration"":4.5,""weight_db"":-11.0},{""audio_class"":""high-frequency electronic sizzle"",""starting_time"":6.8,""duration"":3.2,""weight_db"":-15.0}]}",
"An armored, monstrous creature grunts and struggles to pull itself through a dense, muddy forest floor, punctuated by on-screen text, before a dramatic transition to the iconic studio logo and a final ominous silhouette of a warrior.",57.123790132114664,0.47013187408447266,9.398651e-05,3.2604618,-35.1513,4,77.66931053955703,3.901801818965129,9.39865130931139e-05,3.2604618072509766,1528.3487134053958,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_0e977ec748.wav,,,37.5,0.0009878694583482352,"{""cues"":[{""audio_class"":""heavy cinematic impact / boom"",""starting_time"":0.0,""duration"":1.5,""weight_db"":-8.0},{""audio_class"":""mechanical roar and engine hum"",""starting_time"":0.5,""duration"":2.0,""weight_db"":-12.0},{""audio_class"":""low-frequency atmospheric drone"",""starting_time"":0.0,""duration"":9.0,""weight_db"":-25.0},{""audio_class"":""high-pitched metallic screech"",""starting_time"":3.2,""duration"":1.5,""weight_db"":-15.0},{""audio_class"":""deep bass pulse / rhythmic thud"",""starting_time"":5.0,""duration"":1.0,""weight_db"":-10.0},{""audio_class"":""dramatic brassy braam sound effect"",""starting_time"":6.5,""duration"":2.5,""weight_db"":-9.0},{""audio_class"":""metallic clatter / mechanical movement SFX"",""starting_time"":1.5,""duration"":3.0,""weight_db"":-20.0}]}",
"Amidst a rapid-fire montage of high-stakes combat, mysterious alien creatures, and colossal monsters unleash chaotic destruction across dark industrial settings and otherworldly forests, hinting at an epic, genre-bending war for survival.",57.12265621707775,0.5407654643058777,4.5990895e-05,3.4658833,-5.7177567,51,20.074252975499967,4.238146553691747,4.599089515977539e-05,3.465883255004883,1106.6799304092058,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_e4d72b29ae.wav,,,25.0,0.0,"{""cues"":[{""audio_class"":""heavy engine roar with high-speed wind rushing"",""starting_time"":0.0,""duration"":3.5,""weight_db"":-10.5},{""audio_class"":""low-frequency atmospheric rumble"",""starting_time"":0.0,""duration"":10.0,""weight_db"":-22.0},{""audio_class"":""dramatic synth riser with mechanical whirring"",""starting_time"":1.2,""duration"":4.8,""weight_db"":-16.0},{""audio_class"":""staccato orchestral string tension"",""starting_time"":2.5,""duration"":5.0,""weight_db"":-19.5},{""audio_class"":""heavy cinematic drum hit"",""starting_time"":3.8,""duration"":1.5,""weight_db"":-8.0},{""audio_class"":""heavy cinematic drum hit"",""starting_time"":5.2,""duration"":1.5,""weight_db"":-8.0},{""audio_class"":""high-pitched metallic screech and air hiss"",""starting_time"":6.5,""duration"":2.8,""weight_db"":-12.5},{""audio_class"":""explosive impact with sub-bass tail"",""starting_time"":8.5,""duration"":1.5,""weight_db"":-6.0}]}",
"A man's hopeful quip in a desolate landscape quickly escalates into a frantic montage of fiery explosions and intense gunfire featuring a fierce woman, before plunging into ominous darkness where a monstrous, reptilian creature reveals its terrifying presence to a petrified observer.",57.11445068498142,0.39983969926834106,0.00040374714,4.7986813,-20.835997,13,51.539465795773474,5.988831732314778,0.000403747137170285,4.798681259155273,1794.4193028965399,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_3b3e124aa5.wav,,,0.0,0.0,"{""cues"":[{""audio_class"":""rapid mechanical clanking and metallic rattle"",""starting_time"":0.0,""duration"":2.5,""weight_db"":-10.2},{""audio_class"":""heavy cinematic impact with bass tail"",""starting_time"":2.5,""duration"":1.1,""weight_db"":-8.5},{""audio_class"":""low-frequency atmospheric drone"",""starting_time"":3.6,""duration"":2.2,""weight_db"":-24.0},{""audio_class"":""high-pitched metallic ring and resonate ping"",""starting_time"":4.8,""duration"":0.9,""weight_db"":-16.5},{""audio_class"":""industrial whoosh transition"",""starting_time"":5.7,""duration"":1.3,""weight_db"":-14.0},{""audio_class"":""sequential heavy mechanical stomps"",""starting_time"":7.0,""duration"":2.2,""weight_db"":-11.5},{""audio_class"":""sub-bass boom with metallic reverb"",""starting_time"":8.8,""duration"":1.2,""weight_db"":-9.0}]}",
"A blue-skinned indigenous family battles futuristic human forces in a series of breathtaking aerial and ground skirmishes involving explosive weaponry and desperate escapes, highlighting their fierce resilience and familial bonds amidst chaos.",57.205409351037815,0.28537049889564514,4.3364547e-05,2.9896019,-31.554596,3,75.61055607844578,7.6833775541646725,4.3364547309465706e-05,2.9896018505096436,1358.038055995473,,,/Users/ajitesh/Desktop/BTP/cinemaudio-studio/backend/Evaluation/Results/Results_from_server/audioldm_audios/prompt_386cc5ccc8.wav,,,33.33333333333333,0.0,"{""cues"":[{""audio_class"":""low-frequency machinery hum and ambient drone"",""starting_time"":0.0,""duration"":2.5,""weight_db"":-25.0},{""audio_class"":""mechanical metallic clicking and foley"",""starting_time"":0.8,""duration"":0.7,""weight_db"":-18.5},{""audio_class"":""rhythmic synth pulsing with electronic bass"",""starting_time"":1.5,""duration"":7.5,""weight_db"":-20.0},{""audio_class"":""dramatic brass 'braam' cinematic hit"",""starting_time"":2.8,""duration"":2.0,""weight_db"":-10.0},{""audio_class"":""sharp metallic sword clash / impact effect"",""starting_time"":4.1,""duration"":0.9,""weight_db"":-12.5},{""audio_class"":""high-speed cinematic whoosh effect"",""starting_time"":5.2,""duration"":0.6,""weight_db"":-18.0},{""audio_class"":""orchestral string build-up with rising tension"",""starting_time"":5.8,""duration"":3.2,""weight_db"":-14.0},{""audio_class"":""heavy percussive stomp / bass impact"",""starting_time"":8.4,""duration"":1.1,""weight_db"":-8.5}]}",
